0 -142326.56594967 -149724.26824526 7733.23021156 179.66548756 -515.19340353 0.1960 3.4591
10 -143876.91411754 -151263.88056386 7733.17068607 321.18942370 -667.39366344 0.2894 3.2882
20 -143878.23162769 -151263.27459829 7732.66455221 318.34556127 -665.96714287 0.2891 3.2897
30 -143880.64587077 -151260.68924718 7730.63982717 311.87083012 -662.46728088 0.2882 3.2934
40 -143883.69988025 -151258.45739870 7728.84961781 302.83054738 -656.92264674 0.2867 3.2990
50 -143887.27112284 -151259.48484141 7729.49814345 292.68420260 -649.96862749 0.2848 3.3061
60 -143891.00794079 -151260.75124196 7730.29810150 281.31323755 -641.86803788 0.2826 3.3146
70 -143894.65921278 -151260.74917085 7730.10265276 268.89477083 -632.90746552 0.2799 3.3243
80 -143898.02382495 -151261.12371571 7730.14671777 256.38979634 -623.43662335 0.2771 3.3350
90 -143900.98602666 -151261.83896372 7730.38477098 244.28519552 -613.81702945 0.2740 3.3459
100 -143903.51007961 -151262.40388703 7730.41935155 232.92037434 -604.44591847 0.2709 3.3567
110 -143905.63177469 -151263.27336693 7730.56766088 222.87054242 -595.79661106 0.2678 3.3666
120 -143907.43190542 -151264.21111112 7730.63588670 214.55267713 -588.40935812 0.2650 3.3746
130 -143909.00798542 -151265.30324453 7730.70298855 208.35845373 -582.76618317 0.2625 3.3803
140 -143910.45209950 -151266.46504316 7730.74111683 204.29221182 -579.02038498 0.2604 3.3834
150 -143911.82591184 -151267.64358733 7730.74964581 202.00793688 -576.93990720 0.2587 3.3844
160 -143913.15767363 -151268.82313372 7730.74472180 200.99355763 -576.07281934 0.2572 3.3839
170 -143914.45690963 -151269.99166144 7730.73135759 200.74400608 -575.94061186 0.2560 3.3828
180 -143915.72522816 -151271.14765124 7730.71453338 200.87228634 -576.16439665 0.2550 3.3814
190 -143916.96303285 -151272.29164615 7730.69747788 201.12430841 -576.49317299 0.2541 3.3803
200 -143918.16959248 -151273.42320973 7730.68305768 201.36199673 -576.79143717 0.2534 3.3795
210 -143919.34418419 -151274.53736289 7730.67106008 201.52981408 -577.00769546 0.2528 3.3789
220 -143920.48447532 -151275.62889328 7730.66192891 201.62585363 -577.14336458 0.2523 3.3786
230 -143921.58532998 -151276.68594686 7730.65286475 201.67010304 -577.22235092 0.2518 3.3785
240 -143922.64205409 -151277.70033585 7730.64248714 201.68802051 -577.27222588 0.2513 3.3783
250 -143923.64728520 -151278.66449554 7730.63170719 201.69591841 -577.31041525 0.2509 3.3783
260 -143924.57734588 -151279.55522428 7730.62142701 201.70040044 -577.34394905 0.2504 3.3782
270 -143925.42987069 -151280.36912241 7730.61118431 201.70468108 -577.37661367 0.2500 3.3781
280 -143926.21525396 -151281.11480969 7730.60019421 201.71362070 -577.41425918 0.2496 3.3781
290 -143926.94347986 -151281.80256796 7730.58886914 201.72344873 -577.45322978 0.2492 3.3781
300 -143927.61997388 -151282.43785445 7730.57720908 201.73279019 -577.49211869 0.2489 3.3781
310 -143928.24902873 -151283.02442663 7730.56467315 201.74145810 -577.53073334 0.2485 3.3780
320 -143928.83555453 -151283.56839251 7730.55215608 201.75103844 -577.57035655 0.2481 3.3781
330 -143929.38506874 -151284.07590474 7730.54012123 201.76263644 -577.61192167 0.2477 3.3779
340 -143929.90317539 -151284.55178883 7730.52814519 201.77550583 -577.65503757 0.2474 3.3779
350 -143930.39168235 -151284.99589304 7730.51457370 201.78799363 -577.69835665 0.2471 3.3779
360 -143930.84803016 -151285.40734757 7730.50027072 201.80193226 -577.74288557 0.2467 3.3779
370 -143931.27242876 -151285.79106906 7730.48880921 201.81461567 -577.78478458 0.2464 3.3779
380 -143931.66611812 -151286.14664569 7730.47868716 201.82466808 -577.82282767 0.2461 3.3778
390 -143932.03325243 -151286.47371103 7730.46672371 201.83470847 -577.86097358 0.2459 3.3778
400 -143932.37930974 -151286.78015751 7730.45484353 201.84203778 -577.89603353 0.2456 3.3778
410 -143932.70701741 -151287.06826674 7730.44276763 201.85136386 -577.93288216 0.2454 3.3778
420 -143933.01742693 -151287.34209517 7730.43263770 201.86071185 -577.96868131 0.2451 3.3777
430 -143933.31074901 -151287.59896553 7730.42230049 201.87186424 -578.00594821 0.2449 3.3777
440 -143933.58926713 -151287.84105807 7730.41168294 201.87911583 -578.03900782 0.2447 3.3777
450 -143933.85630271 -151288.07159128 7730.40089695 201.88579525 -578.07140364 0.2445 3.3776
460 -143934.11355868 -151288.29462005 7730.39167349 201.89258179 -578.10319392 0.2443 3.3776
470 -143934.36276051 -151288.51024622 7730.38280970 201.90304556 -578.13836954 0.2441 3.3778
480 -143934.60196485 -151288.71492155 7730.37312106 201.91344721 -578.17361158 0.2439 3.3777
490 -143934.83087118 -151288.90940633 7730.36331247 201.92329142 -578.20806873 0.2437 3.3777
500 -143935.05203152 -151289.09692977 7730.35399263 201.93204517 -578.24113954 0.2435 3.3776
510 -143935.26909595 -151289.28055056 7730.34481857 201.94163226 -578.27499622 0.2433 3.3776
520 -143935.48395380 -151289.46173252 7730.33568368 201.95163643 -578.30954139 0.2432 3.3776
530 -143935.69701288 -151289.64130042 7730.32699553 201.96254230 -578.34525028 0.2430 3.3776
540 -143935.90785691 -151289.81716834 7730.31754590 201.97458341 -578.38281788 0.2428 3.3775
550 -143936.11573641 -151289.98917274 7730.30757217 201.98298957 -578.41712540 0.2427 3.3775
560 -143936.31899227 -151290.15800891 7730.29872963 201.99032188 -578.45003487 0.2425 3.3775
570 -143936.51637211 -151290.32043457 7730.28943858 201.99940655 -578.48478267 0.2423 3.3775
580 -143936.70641544 -151290.47576516 7730.28018220 202.00954132 -578.52037380 0.2422 3.3774
590 -143936.88655480 -151290.62216725 7730.27108210 202.02020800 -578.55567764 0.2420 3.3775
600 -143937.05640005 -151290.76176101 7730.26399427 202.03004324 -578.58867656 0.2419 3.3774
610 -143937.21736050 -151290.89040612 7730.25492026 202.03922255 -578.62109719 0.2418 3.3775
620 -143937.37065160 -151291.01290467 7730.24658567 202.04750031 -578.65183291 0.2417 3.3773
630 -143937.51904849 -151291.13124015 7730.23858678 202.05651734 -578.68291245 0.2415 3.3773
640 -143937.66443537 -151291.24782416 7730.23149764 202.06740494 -578.71551379 0.2414 3.3773
650 -143937.80553024 -151291.36000683 7730.22418707 202.07631699 -578.74602746 0.2413 3.3773
660 -143937.94392215 -151291.46774283 7730.21560334 202.08399114 -578.77577380 0.2412 3.3773
670 -143938.08113985 -151291.57608034 7730.20844457 202.09165650 -578.80516056 0.2411 3.3773
680 -143938.21756812 -151291.68303963 7730.20101219 202.09997901 -578.83551968 0.2410 3.3773
690 -143938.35386484 -151291.78935350 7730.19346859 202.10891612 -578.86689604 0.2409 3.3773
700 -143938.49077471 -151291.89470088 7730.18511010 202.11902054 -578.90020447 0.2408 3.3772
710 -143938.62809108 -151291.99986908 7730.17663494 202.12936585 -578.93422280 0.2406 3.3772
720 -143938.76498397 -151292.10395784 7730.16797878 202.13965799 -578.96866291 0.2405 3.3772
730 -143938.90090254 -151292.20817151 7730.16029101 202.15007800 -579.00310005 0.2404 3.3773
740 -143939.03506437 -151292.30804972 7730.15073160 202.16276618 -579.04051242 0.2403 3.3772
750 -143939.16781941 -151292.40857605 7730.14289286 202.17429979 -579.07643602 0.2402 3.3771
760 -143939.29994539 -151292.50649133 7730.13377468 202.18520802 -579.11243676 0.2401 3.3771
770 -143939.43120120 -151292.60396491 7730.12516670 202.19539733 -579.14780032 0.2400 3.3771
780 -143939.56211652 -151292.70057783 7730.11644093 202.20572116 -579.18370078 0.2399 3.3771
790 -143939.69317471 -151292.79534803 7730.10656843 202.21656388 -579.22095898 0.2398 3.3770
800 -143939.82475501 -151292.89071697 7730.09717987 202.22763960 -579.25885751 0.2396 3.3770
810 -143939.95683047 -151292.98655353 7730.08817738 202.23865896 -579.29711328 0.2395 3.3770
820 -143940.08814472 -151293.07936313 7730.07768416 202.25106650 -579.33753224 0.2394 3.3770
830 -143940.21737532 -151293.17067575 7730.06773634 202.26363250 -579.37806841 0.2393 3.3769
840 -143940.34342945 -151293.25851514 7730.05743406 202.27633580 -579.41868416 0.2392 3.3769
850 -143940.46585718 -151293.34536869 7730.04894377 202.28860096 -579.45803322 0.2390 3.3769
860 -143940.58449535 -151293.42680354 7730.03902181 202.30079836 -579.49751197 0.2389 3.3769
870 -143940.69939742 -151293.50447476 7730.02881518 202.31209694 -579.53583479 0.2388 3.3768
880 -143940.81103621 -151293.58059898 7730.01967085 202.32309239 -579.57320048 0.2387 3.3768
890 -143940.91910011 -151293.65402175 7730.01095176 202.33379534 -579.60982547 0.2386 3.3768
900 -143941.02218129 -151293.72158321 7730.00099918 202.34351801 -579.64511527 0.2385 3.3768
910 -143941.11871078 -151293.78744296 7729.99388520 202.35578348 -579.68093650 0.2384 3.3766
920 -143941.20921752 -151293.84599106 7729.98513548 202.36803486 -579.71639679 0.2383 3.3767
930 -143941.29391478 -151293.89916506 7729.97584573 202.37702586 -579.74762131 0.2382 3.3767
940 -143941.37392384 -151293.95207176 7729.96935335 202.38543728 -579.77664271 0.2381 3.3766
950 -143941.44988654 -151294.00160836 7729.96281787 202.39458824 -579.80568429 0.2380 3.3766
960 -143941.52137276 -151294.04603077 7729.95517820 202.40359138 -579.83411157 0.2379 3.3766
970 -143941.58852476 -151294.08734693 7729.94783235 202.41238312 -579.86139330 0.2378 3.3766
980 -143941.65158114 -151294.12967961 7729.94376498 202.42156955 -579.88723606 0.2377 3.3765
990 -143941.71115020 -151294.16359661 7729.93547503 202.42957713 -579.91260575 0.2376 3.3765
1000 -143943.53212433 -151296.71642107 7729.92241586 197.19378568 -573.93190481 0.2350 3.3833
1010 -143943.94479414 -151297.16483887 7729.96308059 197.23895939 -573.98199525 0.2351 3.3832
1020 -143943.95284972 -151297.20116817 7729.98372265 197.27169958 -574.00710378 0.2351 3.3831
1030 -143943.95457543 -151297.25831904 7730.02615135 197.35172398 -574.07413172 0.2351 3.3831
1040 -143943.95743839 -151297.31475218 7730.06740864 197.48680375 -574.19689860 0.2351 3.3829
1050 -143943.96139439 -151297.32621510 7730.07404556 197.66220676 -574.37143160 0.2351 3.3826
1060 -143943.96638492 -151297.30439380 7730.05504186 197.87618676 -574.59321974 0.2351 3.3823
1070 -143943.97226254 -151297.29123243 7730.04224515 198.13522206 -574.85849732 0.2351 3.3819
1080 -143943.97891821 -151297.29008444 7730.03831393 198.43383268 -575.16098038 0.2351 3.3815
1090 -143943.98620585 -151297.28213848 7730.02916643 198.76011434 -575.49334814 0.2350 3.3810
1100 -143943.99399364 -151297.27093973 7730.01764292 199.10587646 -575.84657329 0.2350 3.3805
1110 -143944.00215748 -151297.26195278 7730.00800478 199.46066760 -576.20887707 0.2350 3.3800
1120 -143944.01058463 -151297.25152089 7729.99762654 199.81179880 -576.56848909 0.2350 3.3795
1130 -143944.01921089 -151297.24158318 7729.98806180 200.14863981 -576.91432933 0.2349 3.3790
1140 -143944.02800651 -151297.23180588 7729.97906396 200.46109759 -577.23636218 0.2349 3.3786
1150 -143944.03694048 -151297.22222122 7729.97064135 200.74051626 -577.52587686 0.2348 3.3781
1160 -143944.04599448 -151297.21442856 7729.96393710 200.98234273 -577.77784575 0.2347 3.3777
1170 -143944.05520382 -151297.20745293 7729.95813162 201.18687848 -577.99276099 0.2347 3.3774
1180 -143944.06454841 -151297.20193214 7729.95363572 201.35585899 -578.17211098 0.2346 3.3772
1190 -143944.07378735 -151297.19709080 7729.94977571 201.49045722 -578.31692947 0.2345 3.3770
1200 -143944.08284718 -151297.19228686 7729.94594935 201.59207396 -578.42858363 0.2344 3.3768
1210 -143944.09170771 -151297.19043762 7729.94437189 201.67011472 -578.51575670 0.2343 3.3767
1220 -143944.10046815 -151297.18828880 7729.94254659 201.73004634 -578.58477228 0.2343 3.3766
