0 -143106.21384189 -150775.00892067 7787.51942514 1.28913525 -120.01348161 0.2040 0.0000
50 -144690.21438526 -152320.85221456 7787.53115427 3.04935687 -159.94268184 0.2984 0.0000
100 -144697.41661331 -152322.45660398 7787.53101966 3.49803565 -165.98906463 0.2982 0.0000
150 -144710.45290129 -152324.91948592 7787.53061501 4.47603970 -177.54007009 0.2980 0.0000
200 -144730.06758156 -152327.68156067 7787.52972814 6.43733058 -196.35307961 0.2975 0.0000
250 -144757.63114611 -152330.03906626 7787.52723839 10.50662711 -225.62594536 0.2969 0.0000
300 -144795.17608460 -152331.21395158 7787.51723630 19.66953017 -271.14889949 0.2957 0.0000
350 -144843.99037286 -152330.37532882 7787.45773102 42.61951860 -343.69229365 0.2932 3.8951
400 -144896.02896394 -152326.43688091 7786.93739356 106.41233378 -462.94181037 0.2870 3.7115
450 -144908.62056235 -152323.83891513 7786.16707986 151.83857190 -522.78729898 0.2818 3.6549
500 -144909.70378964 -152323.60889788 7786.03610531 157.99668580 -530.12768287 0.2806 3.6496
550 -144911.37904233 -152323.33180250 7785.78802018 168.86000971 -542.69526972 0.2784 3.6409
600 -144913.07693328 -152323.54261462 7785.53494636 178.82851255 -553.89777757 0.2756 3.6337
650 -144914.79453316 -152324.58490196 7785.40116357 182.83944065 -558.45023543 0.2732 3.6310
700 -144916.65673301 -152326.08458475 7785.32140532 183.57665300 -559.47020658 0.2713 3.6304
750 -144918.63687121 -152327.69247827 7785.22769065 183.77630687 -559.94839046 0.2694 3.6295
800 -144920.67248714 -152329.28601104 7785.11109821 183.99008407 -560.48765838 0.2676 3.6275
850 -144922.73056826 -152330.82243543 7784.96495509 184.24025829 -561.11334621 0.2658 3.6241
900 -144924.64929779 -152332.17080443 7784.78991990 184.50918490 -561.77759816 0.2642 3.6195
950 -144926.28946591 -152333.24278456 7784.59805328 184.77121794 -562.41595257 0.2627 3.6144
1000 -144931.50858906 -152339.41958863 7784.38008686 177.81417681 -554.28326410 0.2572 3.6235
1050 -144932.47439223 -152340.56168342 7784.56131165 178.43134622 -554.90536668 0.2573 3.6221
1100 -144932.55472928 -152340.42667528 7784.49917256 180.25382922 -556.88105578 0.2571 3.6183
1150 -144932.66704745 -152340.28567187 7784.44729746 182.46159340 -559.29026644 0.2565 3.6133
1200 -144932.79740630 -152340.21119372 7784.41782116 183.85225445 -560.85628819 0.2554 3.6097
1250 -144932.94654020 -152340.21284907 7784.40896198 184.36149724 -561.50415034 0.2541 3.6082
1300 -144933.11189265 -152340.24120079 7784.40382760 184.52015577 -561.79467524 0.2524 3.6079
1350 -144933.28703101 -152340.26391066 7784.39485572 184.61722530 -562.03520137 0.2506 3.6083
1400 -144933.46973154 -152340.27394429 7784.38129299 184.71528890 -562.29236913 0.2485 3.6091
1450 -144933.65907705 -152340.27324410 7784.36433543 184.82502707 -562.57519546 0.2462 3.6101
1500 -144933.84970959 -152340.26402197 7784.34483766 184.94013229 -562.87065758 0.2439 3.6114
