0.000000000000000 -9372.1801053680937912 4.1066233348570256 -9368.0734820332363597
48.879999999999995 -9403.1206403750347818 34.7893150174000212 -9368.3313253576343413
97.760000000000034 -9411.0556628987360455 42.7944156881536344 -9368.2612472105829511
146.640000000000072 -9411.9569861621512246 43.6235082395604294 -9368.3334779225915554
195.520000000000095 -9424.7812798391805700 56.2428007945585122 -9368.5384790446223633
244.399999999999920 -9427.9716265208789991 59.4918088236784683 -9368.4798176971999055
293.279999999999745 -9432.0894108000466076 64.6210213801619489 -9367.4683894198842609
342.159999999999570 -9436.2237485969653790 68.6952722203934343 -9367.5284763765721436
391.039999999999395 -9434.5720824947493384 67.1430894167923498 -9367.4289930779577844
439.919999999999220 -9434.6483038657279394 67.2368286019271437 -9367.4114752638015489
488.799999999999045 -9439.1887979313378310 71.6007159611266104 -9367.5880819702106237
537.679999999998927 -9431.4039943527568539 64.0001519819585667 -9367.4038423707988841
586.559999999998695 -9433.4734670361140161 66.0283372638737518 -9367.4451297722407617
635.439999999998577 -9425.7356450449642580 58.2117491395044269 -9367.5238959054604493
684.319999999998345 -9424.8088542975783639 57.3664318639355955 -9367.4424224336435145
733.199999999998226 -9415.1683921611038386 47.7530578443196063 -9367.4153343167836283
782.079999999997995 -9421.2987939225913578 53.8030854565236751 -9367.4957084660672990
830.959999999998672 -9412.3051656455827469 44.8840631832184798 -9367.4211024623637059
879.839999999999350 -9412.5909462168110622 45.2342362416984116 -9367.3567099751126079
928.720000000000027 -9413.4814699325797847 46.0860906193839241 -9367.3953793131950079
977.600000000000705 -9414.6307319703282701 47.1499920377072073 -9367.4807399326218729
1026.480000000001382 -9413.4510827694848558 46.1055560479099711 -9367.3455267215740605
1075.360000000002174 -9409.3367375588786672 42.0511550674943066 -9367.2855824913840479
1124.240000000002738 -9420.9292689902722486 53.4752128700608367 -9367.4540561202120443
1173.120000000003529 -9422.6304482474370161 55.2106526391543184 -9367.4197956082825840
1222.000000000004320 -9431.8934174995174544 64.4380051605580491 -9367.4554123389589222
1270.880000000004884 -9433.9942955465685372 66.4957316834158689 -9367.4985638631533220
1319.760000000005675 -9431.7673681910891901 64.2814936781972364 -9367.4858745128913142
1368.640000000006239 -9425.6238849118399230 58.2829815707397714 -9367.3409033411007840
1417.520000000007030 -9429.0559943748794467 61.6375651054096423 -9367.4184292694699252
1466.400000000007822 -9425.8766520865610801 58.4251842696210133 -9367.4514678169398394
1515.280000000008386 -9430.4939550828494248 63.0359623589122080 -9367.4579927239374229
1564.160000000009177 -9425.2160891479361453 57.7463847154020655 -9367.4697044325348543
1613.040000000009741 -9427.7945848869967449 60.2879073191723691 -9367.5066775678242266
1661.920000000010532 -9427.1719136432147934 59.6540355559450646 -9367.5178780872702191
1710.800000000011096 -9426.0531559003575239 58.4893944345629677 -9367.5637614657953236
1759.680000000011887 -9426.0262212512552651 58.4653459408814911 -9367.5608753103733761
1808.560000000012678 -9425.0146477350517671 57.4755255024773604 -9367.5391222325743001
1857.440000000013242 -9433.2363009889904788 65.5995135296300163 -9367.6367874593597662
1906.320000000014034 -9427.8417680403581471 60.2801270400631779 -9367.5616410002949124
1955.200000000014597 -9425.9242468558932160 58.4632650382788412 -9367.4609818176140834
2004.080000000015389 -9430.2888981330761453 62.7002346151115546 -9367.5886635179649602
2052.960000000015953 -9425.1878520051304804 57.6890717031869116 -9367.4987803019430430
2101.840000000016971 -9426.9876457408645365 59.4677662288171618 -9367.5198795120468276
2150.720000000017535 -9428.0401850150046812 60.4874448041082715 -9367.5527402108964452
2199.600000000018099 -9427.1908931662856048 59.7034547586897091 -9367.4874384075956186
2248.480000000018663 -9427.5619702104395401 60.0797603833237872 -9367.4822098271160939
2297.360000000019681 -9428.3500514479237609 60.8391613444007930 -9367.5108901035237068
2346.240000000020245 -9419.7322161700685683 52.3283476721511747 -9367.4038684979168465
2395.120000000020809 -9427.6246694642068178 60.1519517102519359 -9367.4727177539552940
2444.000000000021828 -9423.0735785429042153 55.5990905577114845 -9367.4744879851932637
2492.880000000022392 -9421.3592689580127626 53.9798597257858219 -9367.3794092322277720
2541.760000000022956 -9422.4198823242822982 55.0430797464749659 -9367.3768025778081210
2590.640000000023974 -9421.5904597476601339 54.1887962136594012 -9367.4016635340012726
2639.520000000024538 -9424.1802446805577347 56.7982107434535592 -9367.3820339371050068
2688.400000000025102 -9421.0531653910620662 53.7015765285876299 -9367.3515888624751824
2737.280000000025666 -9425.8004985735187802 58.3962146300905687 -9367.4042839434277994
2786.160000000026685 -9426.3275045415430213 58.9006187167803574 -9367.4268858247633034
2835.040000000027248 -9421.9006229772585357 54.5345968277472011 -9367.3660261495115265
2883.920000000027812 -9424.9833575972334074 57.5623144637233679 -9367.4210431335104659
2932.800000000028831 -9422.7331230194649834 55.2792376193295993 -9367.4538854001348227
2981.680000000029395 -9424.1245513362500787 56.6881492703845637 -9367.4364020658649679
3030.560000000029959 -9420.1749725008394307 52.7248047590050248 -9367.4501677418338659
3079.440000000030523 -9419.6988551223839750 52.2417389265715286 -9367.4571161958119774
3128.320000000031541 -9416.0291405549069168 48.5890518203909423 -9367.4400887345163937
3177.200000000028467 -9415.8660654186805914 48.4647152256725846 -9367.4013501930076018
3226.080000000025848 -9415.6843747074981366 48.2610260839250174 -9367.4233486235734745
3274.960000000023228 -9420.5354507265165012 53.0995766455644542 -9367.4358740809511801
3323.840000000020154 -9420.0438788557712542 52.6791017898347178 -9367.3647770659372327
3372.720000000017535 -9426.3330655695281166 58.9175416699960977 -9367.4155238995317632
3421.600000000014916 -9425.9604021978993842 58.5045058154083080 -9367.4558963824911189
3470.480000000011842 -9433.3071729680686985 65.8104342284826487 -9367.4967387395863625
3519.360000000009222 -9436.6810784431436332 69.1439119439159384 -9367.5371664992271690
3568.240000000006603 -9434.9497384243586566 67.4278558859045489 -9367.5218825384545198
3617.120000000003529 -9438.7139473695297056 71.1658649059577044 -9367.5480824635724275
3666.000000000000909 -9430.6867883828690537 63.2129132869121264 -9367.4738750959568279
3714.879999999998290 -9433.8708718846646661 66.3545689070372475 -9367.5163029776267649
3763.759999999995216 -9431.2418801895728393 63.8602917106926853 -9367.3815884788800759
3812.639999999992597 -9429.3184461382006702 62.4286645096113162 -9366.8897816285898443
3861.519999999989977 -9426.9113175942675298 59.9966277165603543 -9366.9146898777071328
3910.399999999986903 -9423.6929002019151085 56.8725643616564795 -9366.8203358402588492
3959.279999999984284 -9414.1850918738091423 47.4258633975090191 -9366.7592284762995405
4008.159999999981665 -9418.2243726746601169 51.4436141735711416 -9366.7807585010887124
4057.039999999978590 -9415.2656212374076858 48.5421609112702157 -9366.7234603261367738
4105.919999999975516 -9416.8103881559454749 50.1018823925196912 -9366.7085057634249097
4154.799999999972897 -9414.3853283985245071 47.7110380336130220 -9366.6742903649119398
4203.679999999970278 -9420.8781873359694146 54.1136049989618897 -9366.7645823370075959
4252.559999999967658 -9418.5751108553031372 51.9064648612757011 -9366.6686459940283385
4301.439999999965039 -9422.2327113121718867 55.5904806804749327 -9366.6422306316962931
4350.319999999962420 -9428.2329986209388153 61.4638712742257809 -9366.7691273467135034
4399.199999999958891 -9426.0183860025208560 59.2864025141673139 -9366.7319834883528529
4448.079999999956271 -9433.2866153371069231 66.5419755043527914 -9366.7446398327538191
4496.959999999953652 -9428.9237035771329829 62.2005111312631769 -9366.7231924458701542
4545.839999999951033 -9433.2302782955175644 66.5813222297409339 -9366.6489560657773836
4594.719999999948413 -9429.1980580722738523 62.5879738863203769 -9366.6100841859533830
4643.599999999945794 -9427.6083852952961024 61.0768750134704419 -9366.5315102818258310
4692.479999999942265 -9424.1555265451315790 57.6260517377128210 -9366.5294748074193194
4741.359999999939646 -9425.4846158243435639 58.8924881279852954 -9366.5921276963581477
4790.239999999937027 -9421.9404018106524745 55.4070724911809407 -9366.5333293194707949
4839.119999999934407 -9424.7961659465327102 58.2655358221954174 -9366.5306301243381313
4887.999999999931788 -9418.8805270132324949 52.3055450172412648 -9366.5749819959910383
