4050 -91912.54786328 -96599.42538601 4933.30822476 146.93852644 -393.36922846 0.1449 3.5532
4100 -91912.59915592 -96599.37920408 4933.28502321 146.98081066 -393.48578571 0.1439 3.5528
4150 -91912.65174402 -96599.33166807 4933.26124945 147.02446689 -393.60579229 0.1430 3.5523
4200 -91912.69902100 -96599.28875554 4933.23976795 147.06429649 -393.71432990 0.1422 3.5519
4250 -91912.74134786 -96599.24958134 4933.22006214 147.09993496 -393.81176363 0.1414 3.5515
4300 -91912.78157017 -96599.21225246 4933.20140448 147.13161390 -393.90233608 0.1407 3.5512
4350 -91912.82273551 -96599.17451932 4933.18264642 147.16755489 -393.99841750 0.1399 3.5508
4400 -91912.86390210 -96599.13467613 4933.16237654 147.20033302 -394.09193553 0.1392 3.5504
4450 -91912.90548381 -96599.09487230 4933.14222938 147.23589129 -394.18873219 0.1384 3.5500
4500 -91912.94859047 -96599.05342201 4933.12129335 147.27264174 -394.28910355 0.1376 3.5496
4550 -91912.99464225 -96599.00866850 4933.09863621 147.31162779 -394.39623774 0.1368 3.5492
4600 -91913.04236568 -96598.96187682 4933.07491204 147.35212637 -394.50752727 0.1359 3.5487
4650 -91913.08873245 -96598.91597674 4933.05159933 147.39145953 -394.61581457 0.1351 3.5482
4700 -91913.13353854 -96598.87124200 4933.02883151 147.42958505 -394.72071309 0.1343 3.5478
4750 -91913.17252535 -96598.83204860 4933.00872285 147.46433345 -394.81353305 0.1335 3.5474
4800 -91913.20451478 -96598.79973743 4932.99236888 147.49019479 -394.88734101 0.1330 3.5470
4850 -91913.23597385 -96598.76712495 4932.97549412 147.51799890 -394.96234192 0.1324 3.5467
4900 -91913.26646601 -96598.73667338 4932.96011649 147.54367070 -395.03357981 0.1318 3.5464
4950 -91913.29724139 -96598.70520218 4932.94406925 147.57003538 -395.10614383 0.1313 3.5460
5000 -91913.32800471 -96598.67305189 4932.92740182 147.59651533 -395.17886997 0.1307 3.5457
5050 -91913.35745033 -96598.64226919 4932.91155587 147.62222881 -395.24896582 0.1302 3.5454
5100 -91913.38685398 -96598.61167320 4932.89581221 147.64768420 -395.31867719 0.1297 3.5450
5150 -91913.41659995 -96598.58023134 4932.87957703 147.67366813 -395.38961377 0.1291 3.5447
5200 -91913.44258564 -96598.55304398 4932.86558362 147.69572905 -395.45085432 0.1286 3.5444
5250 -91913.46859056 -96598.52571686 4932.85150756 147.71839859 -395.51277985 0.1282 3.5441
5300 -91913.49400205 -96598.49854230 4932.83736343 147.74071779 -395.57354098 0.1277 3.5438
5350 -91913.51874254 -96598.47185100 4932.82344736 147.76312854 -395.63346743 0.1273 3.5435
5400 -91913.53508418 -96598.45470248 4932.81462306 147.77634328 -395.67134803 0.1270 3.5433
5450 -91913.55179206 -96598.43705457 4932.80553368 147.79150056 -395.71177172 0.1267 3.5431
5500 -91913.57019527 -96598.41713945 4932.79512242 147.80712661 -395.75530485 0.1263 3.5429
5550 -91913.58981248 -96598.39637028 4932.78441048 147.82468977 -395.80254245 0.1260 3.5427
5600 -91913.61122285 -96598.37280086 4932.77205108 147.84276901 -395.85324208 0.1256 3.5424
5650 -91913.63452582 -96598.34759834 4932.75890445 147.86335842 -395.90919035 0.1252 3.5421
5700 -91913.65991893 -96598.32007496 4932.74454629 147.88560910 -395.96999935 0.1247 3.5418
5750 -91913.68719717 -96598.29032772 4932.72898819 147.90951441 -396.03537204 0.1242 3.5415
5800 -91913.71635658 -96598.25850598 4932.71233982 147.93520139 -396.10539181 0.1237 3.5411
5850 -91913.74643183 -96598.22559354 4932.69510150 147.96163848 -396.17757827 0.1232 3.5407
5900 -91913.77490709 -96598.19444032 4932.67872435 147.98754786 -396.24673898 0.1227 3.5403
5950 -91913.80179981 -96598.16357764 4932.66229990 148.01171423 -396.31223630 0.1222 3.5400
6000 -91913.83474632 -96598.43049620 4932.65422870 147.91148997 -395.96996879 0.1207 3.5397
6050 -91913.89484903 -96598.47731041 4932.65455164 147.88428331 -395.95637358 0.1204 3.5397
6100 -91913.89974112 -96598.47611367 4932.65644689 147.83268054 -395.91275489 0.1204 3.5399
6150 -91913.90790850 -96598.47519763 4932.65772555 147.79027326 -395.88070968 0.1204 3.5400
6200 -91913.91895671 -96598.47540476 4932.65789834 147.77734185 -395.87879214 0.1204 3.5401
6250 -91913.93233592 -96598.47504015 4932.65671579 147.78313708 -395.89714864 0.1203 3.5401
6300 -91913.94739479 -96598.47301057 4932.65453543 147.79481415 -395.92373380 0.1202 3.5400
6350 -91913.96402655 -96598.46871598 4932.65132756 147.80817137 -395.95480950 0.1201 3.5399
6400 -91913.98202188 -96598.46165221 4932.64690274 147.82396595 -395.99123836 0.1200 3.5398
6450 -91914.00063743 -96598.45148698 4932.64115873 147.83950378 -396.02981296 0.1198 3.5396
6500 -91914.02050389 -96598.43821022 4932.63403691 147.85713089 -396.07346146 0.1196 3.5395
6550 -91914.04180287 -96598.42140919 4932.62524530 147.87678646 -396.12242543 0.1194 3.5392
6600 -91914.06461821 -96598.40108713 4932.61480183 147.89772543 -396.17605835 0.1190 3.5390
6650 -91914.08861512 -96598.37776243 4932.60289919 147.92010408 -396.23385596 0.1187 3.5387
6700 -91914.11344077 -96598.35240242 4932.59009739 147.94416707 -396.29530281 0.1183 3.5384
6750 -91914.12952881 -96598.33473534 4932.58082623 147.95935031 -396.33497001 0.1180 3.5382
6800 -91914.14161889 -96598.32113256 4932.57397752 147.96850407 -396.36296792 0.1178 3.5380
6850 -91914.15485940 -96598.30633672 4932.56635210 147.98186874 -396.39674352 0.1176 3.5379
6900 -91914.16963246 -96598.28955389 4932.55771069 147.99539087 -396.43318014 0.1174 3.5377
6950 -91914.18533562 -96598.27162214 4932.54849012 148.00974790 -396.47195150 0.1171 3.5374
7000 -91914.20129710 -96598.25320775 4932.53894239 148.02467127 -396.51170302 0.1168 3.5372
7050 -91914.21704872 -96598.23493508 4932.52942760 148.03947091 -396.55101215 0.1165 3.5370
7100 -91914.23099885 -96598.21832043 4932.52067807 148.05433868 -396.58769517 0.1163 3.5368
7150 -91914.24354193 -96598.20398997 4932.51329260 148.06412622 -396.61697078 0.1160 3.5366
7200 -91914.25577533 -96598.18958123 4932.50578715 148.07482587 -396.64680713 0.1158 3.5364
7250 -91914.26908528 -96598.17398976 4932.49760833 148.08751437 -396.68021822 0.1156 3.5362
7300 -91914.28403879 -96598.15646329 4932.48842030 148.10103524 -396.71703104 0.1153 3.5360
7350 -91914.29954776 -96598.13824643 4932.47883732 148.11507507 -396.75521373 0.1150 3.5358
7400 -91914.31531055 -96598.11973710 4932.46907735 148.12947294 -396.79412374 0.1147 3.5356
7450 -91914.33128368 -96598.10088089 4932.45905749 148.14438782 -396.83384809 0.1145 3.5353
7500 -91914.34683992 -96598.08273170 4932.44948348 148.15830459 -396.87189629 0.1142 3.5351
7550 -91914.36361416 -96598.06307936 4932.43904790 148.17363532 -396.91321801 0.1139 3.5348
7600 -91914.38083826 -96598.04283183 4932.42824820 148.18941607 -396.95567070 0.1136 3.5346
7650 -91914.39727937 -96598.02377441 4932.41813139 148.20412473 -396.99576108 0.1133 3.5343
7700 -91914.41485861 -96598.00330637 4932.40719800 148.22007767 -397.03882790 0.1129 3.5340
7750 -91914.43306909 -96597.98217303 4932.39591020 148.23607478 -397.08288104 0.1126 3.5338
7800 -91914.44997489 -96597.96256319 4932.38542102 148.25208247 -397.12491519 0.1123 3.5335
7850 -91914.46166156 -96597.94914801 4932.37815592 148.26221633 -397.15288580 0.1121 3.5333
7900 -91914.46957685 -96597.93925695 4932.37273667 148.26900745 -397.17206401 0.1120 3.5332
7950 -91914.47758089 -96597.93053813 4932.36815053 148.27664803 -397.19184132 0.1118 3.5331
8000 -91914.48692601 -96597.91979751 4932.36236721 148.28517288 -397.21466859 0.1116 3.5329
8050 -91914.49770058 -96597.90739769 4932.35568142 148.29485654 -397.24084084 0.1114 3.5328
8100 -91914.50967897 -96597.89354910 4932.34823546 148.30501766 -397.26938300 0.1112 3.5326
8150 -91914.52082913 -96597.88088556 4932.34137186 148.31521473 -397.29653016 0.1110 3.5324
8200 -91914.53223841 -96597.86775381 4932.33428849 148.32610763 -397.32488072 0.1108 3.5322
8250 -91914.54426409 -96597.85392118 4932.32679804 148.33599397 -397.35313492 0.1106 3.5320
8300 -91914.55708110 -96597.83933245 4932.31888741 148.34776393 -397.38439999 0.1104 3.5318
8350 -91914.57048989 -96597.82399742 4932.31051709 148.36007077 -397.41708033 0.1101 3.5316
8400 -91914.58473425 -96597.80781458 4932.30172030 148.37316487 -397.45180484 0.1099 3.5314
8450 -91914.59729607 -96597.79353086 4932.29392219 148.38369822 -397.48138561 0.1097 3.5312
8500 -91914.60814184 -96597.78115486 4932.28721454 148.39329627 -397.50749779 0.1095 3.5310
8550 -91914.61807299 -96597.77016526 4932.28123441 148.40213855 -397.53128068 0.1093 3.5308
8600 -91914.62853353 -96597.75838587 4932.27479624 148.41149960 -397.55644350 0.1091 3.5307
8650 -91914.63995365 -96597.74550104 4932.26772362 148.42192207 -397.58409830 0.1089 3.5305
8700 -91914.65239612 -96597.73150763 4932.26006037 148.43296387 -397.61391271 0.1087 3.5303
8750 -91914.66551543 -96597.71679402 4932.25200108 148.44428388 -397.64500638 0.1085 3.5301
8800 -91914.67929350 -96597.70143935 4932.24356484 148.45692772 -397.67834670 0.1082 3.5298
8850 -91914.69407216 -96597.68496820 4932.23451157 148.46998641 -397.71360195 0.1080 3.5296
8900 -91914.70969400 -96597.66761525 4932.22495494 148.48377648 -397.75081018 0.1077 3.5293
8950 -91914.72514546 -96597.65052060 4932.21552635 148.49735808 -397.78750930 0.1074 3.5291
9000 -91914.74037764 -96597.63372373 4932.20625112 148.51074490 -397.82364992 0.1071 3.5288
9050 -91914.75534671 -96597.61728696 4932.19715422 148.52401899 -397.85923296 0.1069 3.5286
9100 -91914.76860424 -96597.60279822 4932.18914192 148.53520545 -397.89015339 0.1066 3.5283
9150 -91914.77986180 -96597.59051398 4932.18231939 148.54534546 -397.91701267 0.1065 3.5282
9200 -91914.79144892 -96597.57739512 4932.17492516 148.55636223 -397.94534119 0.1063 3.5280
9250 -91914.80333642 -96597.56504173 4932.16815053 148.56601737 -397.97246259 0.1060 3.5278
9300 -91914.81582363 -96597.55157510 4932.16066552 148.57663029 -398.00154434 0.1058 3.5275
9350 -91914.82856739 -96597.53788628 4932.15300556 148.58814871 -398.03183538 0.1056 3.5273
9400 -91914.84202082 -96597.52349879 4932.14506608 148.59992812 -398.06351623 0.1054 3.5271
9450 -91914.85064955 -96597.51426619 4932.13983157 148.60681545 -398.08303038 0.1052 3.5270
9500 -91914.85723191 -96597.50735532 4932.13591681 148.61336571 -398.09915910 0.1051 3.5268
9550 -91914.86407918 -96597.49999589 4932.13181732 148.61874810 -398.11464872 0.1050 3.5267
9600 -91914.87152604 -96597.49207754 4932.12738282 148.62498644 -398.13181775 0.1049 3.5266
9650 -91914.87949712 -96597.48369805 4932.12267074 148.63228523 -398.15075504 0.1047 3.5265
9700 -91914.88798668 -96597.47498760 4932.11776579 148.64005552 -398.17082039 0.1046 3.5263
9750 -91914.89655165 -96597.46577493 4932.11259246 148.64684681 -398.19021599 0.1044 3.5262
9800 -91914.90583809 -96597.45609064 4932.10714208 148.65486823 -398.21175776 0.1043 3.5260
9850 -91914.91547541 -96597.44609581 4932.10152202 148.66293581 -398.23383743 0.1041 3.5258
9900 -91914.92501311 -96597.43615164 4932.09586499 148.67179242 -398.25651888 0.1040 3.5257
9950 -91914.93428309 -96597.42660951 4932.09050676 148.67889435 -398.27707469 0.1038 3.5255
10000 -91914.94357619 -96597.41678148 4932.08486891 148.68819908 -398.29986270 0.1037 3.5253
10050 -91914.95119279 -96597.40908038 4932.08039390 148.69657153 -398.31907784 0.1035 3.5252
10100 -91914.95466409 -96597.40583082 4932.07867521 148.69723076 -398.32473925 0.1035 3.5251
10150 -91914.95770530 -96597.40306760 4932.07722209 148.70030292 -398.33216271 0.1034 3.5251
10200 -91914.96037116 -96597.39986433 4932.07522770 148.70244677 -398.33818130 0.1034 3.5251
10250 -91914.96335766 -96597.39683505 4932.07355955 148.70475513 -398.34483730 0.1033 3.5250
10300 -91914.96715410 -96597.39300922 4932.07143982 148.70740254 -398.35298725 0.1033 3.5249
10350 -91914.97173977 -96597.38829941 4932.06875940 148.71139277 -398.36359253 0.1032 3.5248
10400 -91914.97708604 -96597.38295781 4932.06571153 148.71659213 -398.37643189 0.1031 3.5248
10450 -91914.98269816 -96597.37715881 4932.06238128 148.72134280 -398.38926343 0.1030 3.5247
10500 -91914.98819946 -96597.37156330 4932.05920409 148.72570077 -398.40154101 0.1029 3.5246
10550 -91914.99422047 -96597.36558701 4932.05583075 148.73040712 -398.41487134 0.1028 3.5245
10600 -91915.00054458 -96597.35933422 4932.05220549 148.73721240 -398.43062825 0.1027 3.5243
10650 -91915.00638459 -96597.35335883 4932.04883392 148.74106837 -398.44292804 0.1026 3.5242
10700 -91915.01275177 -96597.34701883 4932.04519827 148.74664474 -398.45757594 0.1025 3.5241
10750 -91915.01994123 -96597.33987061 4932.04110740 148.75273919 -398.47391720 0.1024 3.5240
10800 -91915.02793586 -96597.33195148 4932.03657027 148.75951424 -398.49206890 0.1022 3.5239
10850 -91915.03582514 -96597.32417550 4932.03211697 148.76625834 -398.51002495 0.1021 3.5237
10900 -91915.04380543 -96597.31623738 4932.02753814 148.77289867 -398.52800486 0.1020 3.5236
10950 -91915.05096974 -96597.30926588 4932.02354898 148.77903214 -398.54428497 0.1019 3.5234
11000 -91915.05744093 -96597.30298901 4932.01993069 148.78443861 -398.55882122 0.1018 3.5233
11050 -91915.06463391 -96597.29601251 4932.01591045 148.79049369 -398.57502554 0.1016 3.5232
11100 -91915.07248987 -96597.28839531 4932.01151717 148.79712198 -398.59273371 0.1015 3.5231
11150 -91915.08107988 -96597.28010917 4932.00673070 148.80433677 -398.61203817 0.1014 3.5229
11200 -91915.09029843 -96597.27130697 4932.00165715 148.81164114 -398.63228974 0.1012 3.5227
11250 -91915.09852806 -96597.26341772 4931.99707047 148.81893637 -398.65111719 0.1011 3.5226
11300 -91915.10698153 -96597.25537337 4931.99240599 148.82601046 -398.67002460 0.1010 3.5224
11350 -91915.11461126 -96597.24789283 4931.98805172 148.83203452 -398.68680468 0.1008 3.5223
11400 -91915.11906412 -96597.24395043 4931.98576206 148.83615637 -398.69703212 0.1008 3.5222
11450 -91915.12388363 -96597.23942868 4931.98314476 148.84017386 -398.70777357 0.1007 3.5221
11500 -91915.12890040 -96597.23464163 4931.98030158 148.84477034 -398.71933069 0.1006 3.5220
11550 -91915.13424872 -96597.22977941 4931.97750993 148.84856035 -398.73053959 0.1005 3.5219
11600 -91915.14006437 -96597.22438630 4931.97437292 148.85339104 -398.74344204 0.1004 3.5218
11650 -91915.14572750 -96597.21895290 4931.97120217 148.85738145 -398.75535822 0.1003 3.5217
11700 -91915.15032233 -96597.21484144 4931.96879620 148.86195194 -398.76622904 0.1003 3.5216
11750 -91915.15486034 -96597.21049069 4931.96620348 148.86630200 -398.77687513 0.1002 3.5216
11800 -91915.15893301 -96597.20691210 4931.96414881 148.86908829 -398.78525800 0.1001 3.5215
11850 -91915.16350350 -96597.20312846 4931.96202872 148.87281217 -398.79521594 0.1001 3.5214
11900 -91915.16702451 -96597.19951560 4931.95979113 148.87615783 -398.80345788 0.1000 3.5213
11950 -91915.17058140 -96597.19632113 4931.95792306 148.87842334 -398.81060667 0.1000 3.5213
12000 -91915.17352860 -96597.19360501 4931.95637301 148.88018606 -398.81648266 0.0999 3.5212
12050 -91915.17648397 -96597.19240534 4931.95593032 148.88458972 -398.82459868 0.0999 3.5212
12100 -91915.17893276 -96597.18857792 4931.95331806 148.88663696 -398.83030986 0.0998 3.5211
12150 -91915.18132402 -96597.18652579 4931.95216512 148.88778923 -398.83475258 0.0998 3.5211
12200 -91915.18435144 -96597.18372285 4931.95051933 148.89032666 -398.84147457 0.0997 3.5210
12250 -91915.18786797 -96597.18061262 4931.94869126 148.89319222 -398.84913884 0.0997 3.5210
12300 -91915.19202952 -96597.17688159 4931.94649725 148.89650411 -398.85814929 0.0996 3.5209
12350 -91915.19671612 -96597.17253385 4931.94392663 148.90025215 -398.86836106 0.0995 3.5208
12400 -91915.20142111 -96597.16847161 4931.94153878 148.90424646 -398.87873474 0.0995 3.5207
12450 -91915.20664534 -96597.16381346 4931.93877760 148.90862304 -398.89023252 0.0994 3.5206
12500 -91915.21251634 -96597.15860283 4931.93569505 148.91343205 -398.90304061 0.0993 3.5205
12550 -91915.21902079 -96597.15286033 4931.93229446 148.91878645 -398.91724137 0.0992 3.5204
12600 -91915.22615955 -96597.14656694 4931.92855948 148.92461983 -398.93277192 0.0991 3.5202
12650 -91915.23391141 -96597.13978760 4931.92453402 148.93093417 -398.94959200 0.0990 3.5201
12700 -91915.24217020 -96597.13260614 4931.92026188 148.93768448 -398.96751043 0.0988 3.5200
12750 -91915.25065248 -96597.12526655 4931.91589043 148.94451029 -398.98578665 0.0987 3.5198
12800 -91915.25898448 -96597.11811672 4931.91162622 148.95133859 -399.00383257 0.0986 3.5196
12850 -91915.26091026 -96597.11642707 4931.91061603 148.95295945 -399.00805867 0.0986 3.5196
12900 -91915.26160682 -96597.11585190 4931.91026979 148.95351917 -399.00954388 0.0986 3.5196
12950 -91915.26293587 -96597.11472376 4931.90959307 148.95459047 -399.01239565 0.0985 3.5196
13000 -91915.26489508 -96597.11305801 4931.90859485 148.95618652 -399.01661844 0.0985 3.5195
13050 -91915.26747682 -96597.11086494 4931.90728124 148.95826624 -399.02215936 0.0985 3.5195
13100 -91915.27067752 -96597.10814660 4931.90565289 148.96087667 -399.02906047 0.0984 3.5194
13150 -91915.27448466 -96597.10492397 4931.90372173 148.96394903 -399.03723145 0.0984 3.5193
13200 -91915.27886996 -96597.10116665 4931.90148300 148.96699096 -399.04617727 0.0983 3.5193
13250 -91915.28365512 -96597.09716298 4931.89906811 148.97128298 -399.05684323 0.0982 3.5192
13300 -91915.28897111 -96597.09271753 4931.89639297 148.97571656 -399.06836311 0.0981 3.5191
13350 -91915.29486266 -96597.08779876 4931.89343144 148.98044783 -399.08094317 0.0980 3.5190
13400 -91915.30131447 -96597.08244214 4931.89020438 148.98564172 -399.09471844 0.0980 3.5188
13450 -91915.30831068 -96597.07666203 4931.88671396 148.99132551 -399.10968812 0.0978 3.5187
13500 -91915.31586399 -96597.07045563 4931.88296099 148.99740749 -399.12577685 0.0977 3.5186
13550 -91915.32305181 -96597.06502952 4931.87977611 149.00356330 -399.14136169 0.0976 3.5184
13600 -91915.32343296 -96597.06428814 4931.87922573 149.00362607 -399.14199662 0.0976 3.5184
13650 -91915.32433421 -96597.06353202 4931.87876370 149.00427208 -399.14383797 0.0976 3.5184
13700 -91915.32581412 -96597.06234015 4931.87804281 149.00542726 -399.14694404 0.0976 3.5184
13750 -91915.32787149 -96597.06067065 4931.87702973 149.00705890 -399.15128948 0.0976 3.5183
13800 -91915.33049002 -96597.05869007 4931.87585182 149.00924134 -399.15689311 0.0975 3.5183
13850 -91915.33348975 -96597.05612885 4931.87427145 149.01160910 -399.16324145 0.0975 3.5182
13900 -91915.33696890 -96597.05334086 4931.87257668 149.01435406 -399.17055878 0.0974 3.5182
13950 -91915.34099913 -96597.05009591 4931.87060028 149.01757373 -399.17907723 0.0974 3.5181
14000 -91915.34557858 -96597.04643534 4931.86837010 149.02125986 -399.18877321 0.0973 3.5180
14050 -91915.35070389 -96597.04235037 4931.86587849 149.02536249 -399.19959450 0.0972 3.5179
14100 -91915.35634885 -96597.03787201 4931.86314335 149.02987174 -399.21149192 0.0971 3.5178
14150 -91915.36250266 -96597.03303167 4931.86018496 149.03476183 -399.22441778 0.0970 3.5177
14200 -91915.36822243 -96597.02849464 4931.85742389 149.03892225 -399.23607393 0.0970 3.5176
14250 -91915.37371538 -96597.02421701 4931.85478322 149.04378323 -399.24806481 0.0969 3.5175
