0 -214240.37161032 -225377.12933056 11641.83149169 270.46952033 -775.54329178 0.1893 3.4592
50 -216590.30239882 -227688.60012626 11636.18906310 440.41079728 -978.30213295 0.2774 3.3460
100 -216613.79345207 -227691.37851416 11637.56356628 348.88040265 -908.85890685 0.2610 3.4938
150 -216623.90817287 -227695.18105674 11637.99397509 300.97006105 -867.69115226 0.2387 3.5962
200 -216631.03274153 -227700.17405412 11637.81256392 303.82020635 -872.49145768 0.2271 3.6042
250 -216637.45065063 -227705.72601606 11637.74027923 304.92365952 -874.38857332 0.2219 3.6057
300 -216642.22669988 -227710.22647671 11637.70348913 305.18743238 -874.89114469 0.2200 3.6062
350 -216646.06191359 -227713.89451117 11637.66977431 305.28285649 -875.12003322 0.2188 3.6064
400 -216649.25684796 -227716.93036013 11637.62957061 305.34875845 -875.30481690 0.2176 3.6065
450 -216651.96867006 -227719.46888206 11637.57831937 305.41165386 -875.48976124 0.2165 3.6067
500 -216654.31109026 -227721.61695508 11637.51255599 305.47739790 -875.68408907 0.2153 3.6069
550 -216656.36560956 -227723.45408763 11637.42993089 305.54688218 -875.88833501 0.2141 3.6071
600 -216658.18940327 -227725.03847166 11637.32980295 305.61947544 -876.10020999 0.2130 3.6073
650 -216659.82225321 -227726.41373983 11637.21374543 305.69382581 -876.31608461 0.2118 3.6076
700 -216661.29248756 -227727.61461707 11637.08560170 305.76815909 -876.53163127 0.2108 3.6079
750 -216662.62163914 -227728.67070838 11636.95091960 305.84056657 -876.74241694 0.2098 3.6082
800 -216663.82752567 -227729.60824484 11636.81591302 305.90932158 -876.94451543 0.2089 3.6085
850 -216664.92582111 -227730.45031220 11636.68635452 305.97313508 -877.13499853 0.2082 3.6088
900 -216665.93058044 -227731.21646410 11636.56678617 306.03127859 -877.31218109 0.2075 3.6090
950 -216666.84971937 -227731.91895805 11636.46071896 306.08331279 -877.47479309 0.2069 3.6092
1000 -216674.16983244 -227740.81588639 11636.35486869 294.28398277 -863.99279751 0.2025 3.6237
1050 -216675.66878413 -227742.71227894 11636.70367296 295.28048774 -864.94066588 0.2025 3.6227
1100 -216675.78543002 -227742.66551768 11636.60373104 298.61674696 -868.34039034 0.2027 3.6191
1150 -216675.93958920 -227742.70908219 11636.54972744 302.68433843 -872.46457289 0.2029 3.6138
1200 -216676.10846615 -227742.84872229 11636.57514702 304.68015826 -874.51504914 0.2029 3.6101
1250 -216676.29030489 -227743.05823398 11636.65086274 305.02948067 -874.91241432 0.2029 3.6088
1300 -216676.48137864 -227743.28214285 11636.73011497 305.07271855 -875.00206931 0.2030 3.6083
1350 -216676.67841579 -227743.49237047 11636.80056249 305.10470190 -875.09130970 0.2030 3.6077
1400 -216676.87986497 -227743.67597519 11636.85841098 305.14401439 -875.20631516 0.2031 3.6070
1450 -216677.08510771 -227743.82587201 11636.90147101 305.19544005 -875.35614676 0.2031 3.6062
1500 -216677.28152170 -227743.93436126 11636.92803544 305.25670219 -875.53189807 0.2030 3.6054
1550 -216677.45522914 -227744.00439560 11636.94066963 305.32013753 -875.71164070 0.2029 3.6047
