0 -140732.47041893 -149198.89768373 7706.08549847 2059.03744318 -1298.69567685 0.1921 2.7673
50 -143281.66074126 -150670.17617903 7688.59462394 487.20153136 -787.28071753 0.2229 3.3196
100 -143360.99090367 -150695.33823626 7703.70796114 188.33667062 -557.69729918 0.2166 3.6340
150 -143370.10771147 -150703.35022331 7703.31029134 207.98438383 -578.05216334 0.2144 3.5946
200 -143378.59070796 -150711.43748430 7703.32175507 207.23484580 -577.70982453 0.2145 3.5965
250 -143386.49885647 -150718.91636487 7703.29624419 207.55407773 -578.43281352 0.2146 3.5961
300 -143393.01923966 -150725.04213767 7703.27357712 207.80065035 -579.05132947 0.2147 3.5960
350 -143398.52370195 -150730.17525533 7703.25210765 208.02864032 -579.62919460 0.2146 3.5958
400 -143403.20656029 -150734.50708425 7703.23152813 208.24125480 -580.17225897 0.2146 3.5957
450 -143407.20268129 -150738.16994721 7703.21170931 208.43957227 -580.68401566 0.2144 3.5955
500 -143410.58491584 -150741.23823128 7703.19274001 208.62297247 -581.16239703 0.2142 3.5954
550 -143413.47375985 -150743.83003043 7703.17440119 208.79563665 -581.61376727 0.2140 3.5954
600 -143415.95095007 -150746.02402242 7703.15655208 208.95812008 -582.04159981 0.2137 3.5953
650 -143418.07923553 -150747.88173427 7703.13912545 209.11156055 -582.44818727 0.2134 3.5952
700 -143419.91141483 -150749.45501277 7703.12204729 209.25723214 -582.83568148 0.2131 3.5951
750 -143421.49175706 -150750.78727132 7703.10525257 209.39606997 -583.20580828 0.2127 3.5951
800 -143422.85769497 -150751.91501335 7703.08867496 209.52880675 -583.56016333 0.2123 3.5950
850 -143424.04091807 -150752.86903973 7703.07225452 209.65606650 -583.90019936 0.2119 3.5950
900 -143425.06831339 -150753.67541064 7703.05593809 209.77839406 -584.22723490 0.2115 3.5949
950 -143425.96272095 -150754.35620442 7703.03967757 209.89628656 -584.54248066 0.2110 3.5949
1000 -143430.21217274 -150757.73139407 7703.03300600 216.99281671 -592.50660137 0.2137 3.5841
1050 -143430.80543245 -150758.02200895 7702.83975581 216.04743371 -591.67061302 0.2135 3.5852
1100 -143430.85780463 -150758.02743371 7702.91173364 213.63769765 -589.37980221 0.2132 3.5885
1150 -143430.91358187 -150758.04205047 7702.96958870 211.48208202 -587.32320213 0.2129 3.5922
1200 -143430.97392011 -150758.05663987 7702.98149012 210.79651525 -586.69528561 0.2127 3.5939
1250 -143431.04392637 -150758.05922603 7702.97422769 210.74436723 -586.70329527 0.2124 3.5943
1300 -143431.12341809 -150758.05290524 7702.96318587 210.78231351 -586.81601223 0.2120 3.5943
1350 -143431.21188464 -150758.03986439 7702.95011786 210.83113813 -586.95327624 0.2116 3.5943
1400 -143431.30906827 -150758.02098851 7702.93506151 210.88747146 -587.11061273 0.2110 3.5943
1450 -143431.41485696 -150757.99714084 7702.91808922 210.95044608 -587.28625143 0.2105 3.5943
1500 -143431.52916550 -150757.96906089 7702.89926304 211.01944726 -587.47881491 0.2098 3.5943
1550 -143431.65186895 -150757.93733521 7702.87863842 211.09405659 -587.68722875 0.2091 3.5943
1600 -143431.77737599 -150757.90386501 7702.85719940 211.17064153 -587.90135191 0.2083 3.5943
1650 -143431.89601224 -150757.87164191 7702.83668400 211.24313392 -588.10418825 0.2076 3.5943
1700 -143432.01278910 -150757.83954922 7702.81629323 211.31454511 -588.30407822 0.2069 3.5943
1750 -143432.12815652 -150757.80759481 7702.79599058 211.38511183 -588.50166411 0.2061 3.5943
1800 -143432.24224667 -150757.77583119 7702.77578786 211.45490041 -588.69710374 0.2054 3.5944
1850 -143432.35514550 -150757.74430223 7702.75570099 211.52395722 -588.89050148 0.2046 3.5944
1900 -143432.46693163 -150757.71304064 7702.73574415 211.59232835 -589.08196349 0.2039 3.5944
1950 -143432.57767243 -150757.68207330 7702.71593097 211.66005534 -589.27158544 0.2031 3.5944
2000 -143432.68742902 -150757.65142182 7702.69627384 211.72717739 -589.45945843 0.2023 3.5944
2050 -143432.79625771 -150757.62110315 7702.67678381 211.79373185 -589.64567022 0.2015 3.5944
2100 -143432.90421011 -150757.59113031 7702.65747064 211.85975402 -589.83030447 0.2007 3.5944
2150 -143433.01133441 -150757.56151252 7702.63834270 211.92527779 -590.01344238 0.1999 3.5945
2200 -143433.11767543 -150757.53225559 7702.61940697 211.99033557 -590.19516238 0.1991 3.5945
2250 -143433.22327520 -150757.50336215 7702.60066910 212.05495846 -590.37554061 0.1982 3.5945
2300 -143433.32817314 -150757.47483192 7702.58213342 212.11917637 -590.55465101 0.1974 3.5945
2350 -143433.43240628 -150757.44666193 7702.56380302 212.18301805 -590.73256542 0.1966 3.5945
2400 -143433.53600951 -150757.41884680 7702.54567977 212.24651117 -590.90935364 0.1957 3.5945
2450 -143433.63901569 -150757.39137894 7702.52776443 212.30968228 -591.08508345 0.1948 3.5946
2500 -143433.74145580 -150757.36424875 7702.51005668 212.37255692 -591.25982065 0.1940 3.5946
2550 -143433.84335906 -150757.33744486 7702.49255522 212.43515961 -591.43362903 0.1931 3.5946
2600 -143433.94475299 -150757.31095431 7702.47525785 212.49751385 -591.60657037 0.1922 3.5946
2650 -143434.04566355 -150757.28476275 7702.45816150 212.55964219 -591.77870448 0.1913 3.5946
2700 -143434.14611519 -150757.25885458 7702.44126235 212.62156615 -591.95008911 0.1904 3.5946
2750 -143434.24613091 -150757.23321315 7702.42455588 212.68330635 -592.12077999 0.1895 3.5947
2800 -143434.34573234 -150757.20782087 7702.40803692 212.74488243 -592.29083082 0.1885 3.5947
2850 -143434.44493977 -150757.18265941 7702.39169976 212.80631309 -592.46029321 0.1876 3.5947
2900 -143434.54377223 -150757.15770976 7702.37553815 212.86761612 -592.62921674 0.1867 3.5947
2950 -143434.64224750 -150757.13295242 7702.35954542 212.92880839 -592.79764888 0.1857 3.5948
3000 -143434.74038218 -150757.10836745 7702.34371447 212.98990586 -592.96563507 0.1848 3.5948
3050 -143434.83819172 -150757.08393462 7702.32803790 213.05092362 -593.13321863 0.1838 3.5948
3100 -143434.93569044 -150757.05963346 7702.31250798 213.11187586 -593.30044083 0.1828 3.5948
3150 -143435.03289158 -150757.03544338 7702.29711674 213.17277591 -593.46734085 0.1819 3.5949
3200 -143435.12980732 -150757.01134375 7702.28185599 213.23363623 -593.63395579 0.1809 3.5949
3250 -143435.22644879 -150756.98731392 7702.26671737 213.29446845 -593.80032068 0.1799 3.5949
3300 -143435.32282613 -150756.96333336 7702.25169237 213.35528336 -593.96646849 0.1790 3.5949
3350 -143435.41894847 -150756.93938166 7702.23677239 213.41609092 -594.13243013 0.1780 3.5950
3400 -143435.51482401 -150756.91543858 7702.22194873 213.47690029 -594.29823445 0.1770 3.5950
3450 -143435.61045996 -150756.89148416 7702.20721266 213.53771981 -594.46390827 0.1760 3.5951
3500 -143435.70586263 -150756.86749871 7702.19255540 213.59855703 -594.62947634 0.1750 3.5951
3550 -143435.80103739 -150756.84346287 7702.17796817 213.65941874 -594.79496143 0.1740 3.5951
3600 -143435.89598872 -150756.81935762 7702.16344222 213.72031093 -594.96038425 0.1730 3.5952
3650 -143435.99072023 -150756.79516437 7702.14896882 213.78123885 -595.12576352 0.1720 3.5952
3700 -143436.08523463 -150756.77086495 7702.13453930 213.84220697 -595.29111595 0.1710 3.5953
3750 -143436.17953378 -150756.74644166 7702.12014507 213.90321905 -595.45645624 0.1700 3.5953
3800 -143436.27361870 -150756.72187727 7702.10577761 213.96427809 -595.62179713 0.1690 3.5953
3850 -143436.36748955 -150756.69715509 7702.09142852 214.02538637 -595.78714934 0.1680 3.5954
3900 -143436.46114568 -150756.67225897 7702.07708951 214.08654544 -595.95252167 0.1670 3.5955
3950 -143436.55458564 -150756.64717331 7702.06275241 214.14775617 -596.11792090 0.1660 3.5955
