0 -142326.56594966 -149724.26824525 7733.23021157 179.66548756 -515.19340353 0.1960 3.4591
50 -143887.27203094 -151259.48503775 7729.49824349 292.68145198 -649.96668866 0.2848 3.3458
100 -143903.51347015 -151262.40503924 7730.41959854 232.90442958 -604.43245902 0.2709 3.4926
150 -143911.84197325 -151267.65748037 7730.74965264 201.98494748 -576.91909300 0.2587 3.5917
200 -143918.25035482 -151273.49933448 7730.68245993 201.37527468 -576.80875494 0.2534 3.6038
250 -143923.85131052 -151278.86102273 7730.63049333 201.69696634 -577.31774746 0.2508 3.6040
300 -143927.76641905 -151282.57427161 7730.57399615 201.73740822 -577.50355181 0.2488 3.6040
350 -143930.53907451 -151285.12955641 7730.51039840 201.79092573 -577.71084223 0.2470 3.6040
400 -143932.68673313 -151287.05135989 7730.44409007 201.84860092 -577.92806423 0.2454 3.6040
450 -143934.43211523 -151288.56989025 7730.37929458 201.90858346 -578.15010303 0.2440 3.6039
500 -143935.90579552 -151289.81672863 7730.31701823 201.97106885 -578.37715397 0.2428 3.6036
550 -143937.17843148 -151290.86148926 7730.25654941 202.03661010 -578.61010173 0.2418 3.6033
600 -143938.28966793 -151291.74279682 7730.19668265 202.10524716 -578.84880091 0.2409 3.6028
650 -143939.26523593 -151292.48633058 7730.13662138 202.17749056 -579.09301729 0.2401 3.6023
700 -143940.12318782 -151293.11077144 7730.07585122 202.25203503 -579.34030262 0.2394 3.6016
750 -143940.87778851 -151293.63217239 7730.01467197 202.32833828 -579.58862636 0.2386 3.6010
800 -143941.54165048 -151294.06522129 7729.95375538 202.40547685 -579.83566142 0.2379 3.6003
850 -143942.12624921 -151294.42351077 7729.89402616 202.48263582 -580.07940042 0.2370 3.5996
900 -143942.64177169 -151294.71924910 7729.83650919 202.55910636 -580.31813813 0.2362 3.5990
950 -143943.09753275 -151294.96342371 7729.78218960 202.63427544 -580.55057409 0.2352 3.5985
1000 -143944.28061296 -151296.50684760 7729.72564732 198.74878875 -576.24820143 0.2322 3.6053
1050 -143944.54203339 -151296.90472643 7729.84154026 199.12901185 -576.60785906 0.2322 3.6047
1100 -143944.57212875 -151296.87053827 7729.79942500 200.22376309 -577.72477857 0.2321 3.6029
1150 -143944.61645408 -151296.84728013 7729.76525617 201.44167571 -578.97610583 0.2318 3.6006
1200 -143944.67229497 -151296.84131658 7729.74795904 202.11589365 -579.69483108 0.2313 3.5990
1250 -143944.74025136 -151296.85407055 7729.74445762 202.32322821 -579.95386664 0.2306 3.5984
1300 -143944.81978906 -151296.87340628 7729.74421930 202.38128537 -580.07188746 0.2297 3.5983
1350 -143944.91010249 -151296.89174565 7729.74305873 202.42407613 -580.18549170 0.2288 3.5984
1400 -143945.01059525 -151296.90628902 7729.74020731 202.47270904 -580.31722258 0.2276 3.5985
