0 -212091.06554603 -224851.76485099 11614.68966776 3103.26307120 -1957.25343400 0.1866 2.7673
50 -215937.13667868 -227072.83694956 11588.30790559 734.08755752 -1186.69519223 0.2159 3.3188
100 -216048.79812604 -227100.00295086 11610.72491572 304.53929400 -864.05938491 0.1936 3.5809
150 -216049.69595444 -227100.56672809 11610.57184294 304.71454614 -864.41561543 0.1929 3.5858
200 -216051.40704946 -227101.98002128 11610.55224591 305.02654208 -865.00581617 0.1915 3.5930
250 -216053.80838253 -227103.91934641 11610.52341301 305.31176564 -865.72421477 0.1894 3.5989
300 -216056.81352054 -227106.35089989 11610.50074764 305.66934183 -866.63271012 0.1868 3.6023
350 -216060.35852807 -227109.27662275 11610.47700734 306.17836539 -867.73727804 0.1842 3.6037
400 -216064.38953138 -227112.71904056 11610.45135893 306.74353070 -868.86538045 0.1818 3.6045
450 -216068.85556129 -227116.67623675 11610.42725157 307.23771760 -869.84429372 0.1801 3.6050
500 -216073.70387360 -227121.10204563 11610.40643350 307.61771386 -870.62597534 0.1789 3.6053
550 -216078.87845568 -227125.91787485 11610.38822462 307.90259335 -871.25139880 0.1783 3.6055
600 -216084.32138319 -227131.03513887 11610.37116382 308.12903489 -871.78644304 0.1780 3.6055
650 -216089.97494672 -227136.37047827 11610.35404127 308.32885988 -872.28736960 0.1778 3.6054
700 -216095.68381133 -227141.75800704 11610.33641079 308.52027606 -872.78249114 0.1778 3.6053
750 -216100.68766060 -227146.46887508 11610.32025750 308.68756444 -873.22660745 0.1777 3.6052
800 -216105.28459900 -227150.78576526 11610.30464359 308.84749146 -873.65096879 0.1776 3.6051
850 -216109.54744844 -227154.77664662 11610.28938244 309.00193730 -874.06212156 0.1776 3.6050
900 -216113.50790268 -227158.47233407 11610.27443600 309.15164120 -874.46164580 0.1775 3.6049
950 -216117.19236656 -227161.89873128 11610.25978043 309.29702011 -874.85043583 0.1774 3.6048
1000 -216159.64493740 -227200.65779791 11610.27537384 339.33565159 -908.59816492 0.1873 3.5761
1050 -216164.08712693 -227203.76974925 11609.36355531 335.71334430 -905.39427729 0.1873 3.5786
1100 -216164.49004407 -227204.02718425 11609.73633396 325.27040131 -895.46959508 0.1866 3.5871
